Urls,Titulos,Categoria,Descripcion,Valoraciones,Precio,Estrellas,Fecha subida,Direccion,Num veces visto,Me gustas,Estado,Envio,Reservado,Url Usuario,Imagenes
https://es.wallapop.com/item/pack-noa-880565688,pack-noa,Otros,2x disco desmaquillante reutilizable 1x limpiador de pinceles azul 1x toalla facial rosa 1x labial mágico 1x brocha para mascarillas 1x pack beauty blender rojas 2x parches para ojos- ojeras 2x labial KISS glitter 2x vaselina de donut - fresa 1x rizador de pestañas azul 1x spray finalizador de maquillaje 2x mascarillas tropical 3x esponjita para polvos 2x mascarilla forskin de coco y almendras,18.0,34.0,5.0,05-mar-2023,Moaña,3.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/saraa-419055503-nz0m03gl57jo/published,NO
https://es.wallapop.com/item/ukelele-880562165,ukelele,Otros,STAGG HANDMAKE,13.0,25.0,5.0,05-mar-2023,Vigo,3.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/soniam-401365445-3zlggn2oe8jx/published,"['https://cdn.wallapop.com/images/10420/ek/9i/__/c10420p880562165/i3173896691.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9i/__/c10420p880562165/i3173896801.jpg?pictureSize=W640']"
https://es.wallapop.com/item/retales-de-tela-tipo-saco-880556193,retales-de-tela-tipo-saco,Otros,"Telas tipo saco que se utilizaron una vez en una exposición para tapar las mesas. Varias medidas 159*190, 260*150 y dos retales de 320*160.",14.0,50.0,5.0,05-mar-2023,Vigo,3.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/pilarm-87095670-08z8ro95d8j3/published,"['https://cdn.wallapop.com/images/10420/ek/9d/__/c10420p880556193/i3173858619.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9d/__/c10420p880556193/i3173858735.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9d/__/c10420p880556193/i3173858763.jpg?pictureSize=W640']"
https://es.wallapop.com/item/juega-con-cultura-friki-880553901,juega-con-cultura-friki,Otros,Juego de preguntas para pasar tardes divertidas con tus amigo.,313.0,5.0,5.0,05-mar-2023,Vigo,3.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/sergior-14927612-v9jdxlgyglzk/published,"['https://cdn.wallapop.com/images/10420/ek/9b/__/c10420p880553901/i3173843757.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9b/__/c10420p880553901/i3173843923.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9b/__/c10420p880553901/i3173844081.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9b/__/c10420p880553901/i3173844183.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9b/__/c10420p880553901/i3173844232.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9b/__/c10420p880553901/i3173844309.jpg?pictureSize=W640']"
https://es.wallapop.com/item/guitarra-clasica-espanola-880548534,guitarra-clasica-espanola,Otros,Poco uso,35.0,50.0,5.0,05-mar-2023,Cambados,6.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/antonioo-1663457-mxzo2kxy469y/published,"['https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3173809466.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3173809755.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3173809674.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3173809742.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3173809703.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3173809773.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880548534/i3174295978.jpg?pictureSize=W640']"
https://es.wallapop.com/item/caja-de-piezas-lego-880547838,caja-de-piezas-lego,Otros,Piezas variadas para construccion lego,35.0,50.0,5.0,05-mar-2023,Cambados,27.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/antonioo-1663457-mxzo2kxy469y/published,"['https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880547838/i3173804899.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880547838/i3173805038.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880547838/i3173805114.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/97/__/c10420p880547838/i3173805050.jpg?pictureSize=W640']"
https://es.wallapop.com/item/maqueta-de-barco-de-batea-880546614,maqueta-de-barco-de-batea,Otros,"Ideal para decorar, necesita limpieza Hecho a mano de madera",35.0,30.0,5.0,05-mar-2023,Cambados,25.0,3.0,Bueno,SI,NO,https://es.wallapop.com/app/user/antonioo-1663457-mxzo2kxy469y/published,NO
https://es.wallapop.com/item/sacos-de-semillas-para-microondas-880546506,sacos-de-semillas-para-microondas,Otros,Saco de semillas para microondas nuevo peso 500gr de semillas de mijo y trigo para microondas o congelar. Tiene una funda exterior para poder lavar,10.0,5.0,5.0,05-mar-2023,A Area Alta,0.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/patriciam-387196301-mznl4q49n2jn/published,NO
https://es.wallapop.com/item/restos-de-tela-880545702,restos-de-tela,Otros,Tela para hacer cojines o para tapizar etc. Mide 2m por 2m.,22.0,5.0,5.0,05-mar-2023,Paradela,3.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/isabrlv-44648171-8ejk80nokrjx/published,"['https://cdn.wallapop.com/images/10420/ek/95/__/c10420p880545702/i3173790964.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/95/__/c10420p880545702/i3173792024.jpg?pictureSize=W640']"
https://es.wallapop.com/item/restos-de-telas-880544588,restos-de-telas,Otros,"Tela para tapizar o para hacer cojines etc. Mide 2,50m por 2,30m",22.0,8.0,5.0,05-mar-2023,Paradela,3.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/isabrlv-44648171-8ejk80nokrjx/published,"['https://cdn.wallapop.com/images/10420/ek/94/__/c10420p880544588/i3173783586.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/94/__/c10420p880544588/i3173783708.jpg?pictureSize=W640']"
https://es.wallapop.com/item/boli-con-gel-modelo-gato-880544217,boli-con-gel-modelo-gato,Otros,Boli con gel modelo gato Color negro punta fina.,10.0,2.0,5.0,05-mar-2023,Vigo,1.0,1.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/yoliv-433023050-pzp9kwr81963/published,NO
https://es.wallapop.com/item/restos-de-telas-880543313,restos-de-telas,Otros,"Tela para hacer cojines o tapizar etc. Mide 2,80m por 3,90m",22.0,10.0,5.0,05-mar-2023,Paradela,3.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/isabrlv-44648171-8ejk80nokrjx/published,"['https://cdn.wallapop.com/images/10420/ek/93/__/c10420p880543313/i3173774992.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/93/__/c10420p880543313/i3173775419.jpg?pictureSize=W640']"
https://es.wallapop.com/item/collar-880539920,collar,Otros,Collar baile tradicional,0.0,40.0,0.0,05-mar-2023,Vigo,2.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/contandoc-420139053-qjwyp07lekzo/published,['https://cdn.wallapop.com/images/10420/ek/90/__/c10420p880539920/i3173752783.jpg?pictureSize=W640']
https://es.wallapop.com/item/chasis-scaleauto-880538991,chasis-scaleauto,Otros,"A la venta chasis scaleauto del Porsche 991.2 nuevo sin uso, al precio hay que sumarle los portes",43.0,5.0,5.0,05-mar-2023,Pontevedra,1.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/inakyr-68264116-7v6g73w4426e/published,"['https://cdn.wallapop.com/images/10420/ek/90/__/c10420p880538991/i3173746619.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/90/__/c10420p880538991/i3173746668.jpg?pictureSize=W640']"
https://es.wallapop.com/item/cambio-corto-bmw-880536907,cambio-corto-bmw,Otros,Cambio corto regulable para BMW e46 y e36,0.0,25.0,0.0,05-mar-2023,Pontevedra,1.0,1.0,Como nuevo,NO,NO,https://es.wallapop.com/app/user/luisp-235053693-3zl48x500qjx/published,"['https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536907/i3173733295.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536907/i3173733341.jpg?pictureSize=W640']"
https://es.wallapop.com/item/collar-sapo-baile-tradicional-880536640,collar-sapo-baile-tradicional,Otros,"Collares o sapos de baile gallego, diferentes modelos. 35-40€ unidad.",0.0,35.0,0.0,05-mar-2023,Vigo,6.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/contandoc-420139053-qjwyp07lekzo/published,"['https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536640/i3173731743.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536640/i3173731973.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536640/i3173732357.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536640/i3173732651.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8y/__/c10420p880536640/i3173732779.jpg?pictureSize=W640']"
https://es.wallapop.com/item/correa-portamoviles-llaves-880534418,correa-portamoviles-llaves,Otros,"Donación de 2'5€ íntegros para el refugio Somos un refugio de animales en Vigo, Pontevedra: si quieres saber más nos puedes encontrar en Instagram y Facebook, también contamos con una tienda online en Facebook ""mercayuda"".",10.0,2.5,5.0,05-mar-2023,Vigo,2.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/yoliv-433023050-pzp9kwr81963/published,NO
https://es.wallapop.com/item/rieles-guias-60-cm-880533909,rieles-guias-60-cm,Otros,Guías de rodillo para cajones. de 60 cm. En perfecto estado. eran de unos cajones de una cama nido. tengo 8 pares. el precio es por cada par. si se cogen todos hago precio.,192.0,6.0,5.0,05-mar-2023,Pontevedra,1.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/iriac-11444433-mxzold0np7z9/published,"['https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880533909/i3173714346.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880533909/i3173714409.jpg?pictureSize=W640']"
https://es.wallapop.com/item/mascara-anime-demon-slayer-con-luces-880531477,mascara-anime-demon-slayer-con-luces,Otros,"Mascara con luces, sirve tanto de decoración como de accesorio",2.0,5.0,5.0,05-mar-2023,Pontevedra,2.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/nataliaf-229603188-v6g02l0mqnje/published,NO
https://es.wallapop.com/item/vagcom-diagnosis-grupo-volkswagen-880529659,vagcom-diagnosis-grupo-volkswagen,Otros,CADA ANUNCIO DE MI PERFIL ES UNA UNIDAD DIFERENTE diagnosis vagcom en español se hacen envíos válido para todo el grupo Volkswagen lee borra codifica activaciones regeneraciónes reseteos de mantenimiento reposición de las pastillas de freno eléctrico etc,132.0,26.0,5.0,05-mar-2023,Santiago de Compostela,1.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/jonatannnnc-68699086-v4z4n4y2ewjy/published,['https://cdn.wallapop.com/images/10420/ek/8t/__/c10420p880529659/i3173686936.jpg?pictureSize=W640']
https://es.wallapop.com/item/petral-y-tijerillas-880523084,petral-y-tijerillas,Otros,En perfecto estado full,29.0,20.0,5.0,05-mar-2023,Vigo,1.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/paulaa-70479638-v4z4nprnkljy/published,['https://cdn.wallapop.com/images/10420/ek/8n/__/c10420p880523084/i3173642875.jpg?pictureSize=W640']
https://es.wallapop.com/item/ultimate-guard-con---150-cartas-dados-inc-880522332,ultimate-guard-con---150-cartas-dados-inc,Otros,Sin ningún tipo de uso practico.,16.0,30.0,5.0,05-mar-2023,Ourense,8.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/suzukazea-73440225-kmzn02om00jn/published,['https://cdn.wallapop.com/images/10420/ek/8n/__/c10420p880522332/i3173637785.jpg?pictureSize=W640']
https://es.wallapop.com/item/suelo-laminado-gris-75-m2-880587639,suelo-laminado-gris-75-m2,Construccion,"Se vende suelo laminado color gris y rodapié blanco, necesario desmontar. Situado en Bueu.",9.0,300.0,5.0,05-mar-2023,Bueu,4.0,0.0,Bueno,NO,NO,https://es.wallapop.com/app/user/maria-374134002-pzpylvo9r4z3/published,"['https://cdn.wallapop.com/images/10420/ek/a1/__/c10420p880587639/i3174041410.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/a1/__/c10420p880587639/i3174041486.jpg?pictureSize=W640']"
https://es.wallapop.com/item/puerta-de-garaje-vasculante-de-chapa-880587034,puerta-de-garaje-vasculante-de-chapa,Construccion,Puerta de garaje vasculante color castaño. Tiene puerta pequeña integrada a la izquierda. 6 ventanillas en la parte superior.,0.0,325.0,0.0,05-mar-2023,Listres,13.0,0.0,Bueno,NO,NO,https://es.wallapop.com/app/user/manuelt-417707206-nzx509d55162/published,"['https://cdn.wallapop.com/images/10420/ek/a1/__/c10420p880587034/i3174037202.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/a1/__/c10420p880587034/i3174037304.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/a1/__/c10420p880587034/i3174037466.jpg?pictureSize=W640']"
https://es.wallapop.com/item/maquina-de-soldar-de-hilo-880574874,maquina-de-soldar-de-hilo,Construccion,Vendo máquina de soldar de hilo kempy 4000 funciona perfectamente va incluido las clavijas del grupo nuevas por si se quieren cambiar ya que las que tiene rompieron las manillas y ahora hay que moverlas con la ayuda de un alicates cuando se quiere subir y bajar parámetros de tensión de corriente ya que esta solo se regula desde el grupo y la velocidad del hilo desde el cabezal una prolongación de 18 metros para el cabezal un devanador grande para bobinas de 5 y 15 kilos una masa de 4.5m una antorcha de soldar casi nueva y una botella de gas grande para acero normal. Mejor ver en persona no hago transporte .,0.0,1000.0,0.0,05-mar-2023,Foncuberta,3.0,1.0,Aceptable,SI,NO,https://es.wallapop.com/app/user/rubenm-185288087-436eq5vp4q6d/published,"['https://cdn.wallapop.com/images/10420/ek/9r/__/c10420p880574874/i3175889535.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9r/__/c10420p880574874/i3175889569.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9r/__/c10420p880574874/i3175889607.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9r/__/c10420p880574874/i3175889658.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9r/__/c10420p880574874/i3175889697.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9r/__/c10420p880574874/i3175889740.jpg?pictureSize=W640']"
https://es.wallapop.com/item/tripode-de-aluminio-dewalt-880569530,tripode-de-aluminio-dewalt,Construccion,"Para nivel láser, etc deWalt DE0735",7.0,85.0,5.0,05-mar-2023,O Carballal,32.0,1.0,Bueno,SI,NO,https://es.wallapop.com/app/user/verom-318870930-nzxlnl59w7z2/published,"['https://cdn.wallapop.com/images/10420/ek/9n/__/c10420p880569530/i3173930307.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9n/__/c10420p880569530/i3173930335.jpg?pictureSize=W640']"
https://es.wallapop.com/item/motor-portal-doble-abrazadera-electronica-880556923,motor-portal-doble-abrazadera-electronica,Construccion,Escucho ofertas el chip electrónico necesita reparación las abrazaderas están bien.,27.0,80.0,5.0,05-mar-2023,Vigo,10.0,0.0,Lo ha dado todo,NO,NO,https://es.wallapop.com/app/user/carlosr-15456461-npj9k3lygmze/published,"['https://cdn.wallapop.com/images/10420/ek/9e/__/c10420p880556923/i3173863318.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9e/__/c10420p880556923/i3173863452.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/9e/__/c10420p880556923/i3173863460.jpg?pictureSize=W640']"
https://es.wallapop.com/item/taladro-bosch-gbh-18v-21-professional-880538230,taladro-bosch-gbh-18v-21-professional,Construccion,"Martillo perforador GBH 18V-21 nuevo. Portaherramientas SDS plus, 18V, 2 Julios de impacto. Posibilidad de venta con batería nueva.",26.0,180.0,5.0,05-mar-2023,Padrón,24.0,0.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/josev-34808307-kp61yknxo765/published,"['https://cdn.wallapop.com/images/10420/ek/8z/__/c10420p880538230/i3173764470.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8z/__/c10420p880538230/i3173742036.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8z/__/c10420p880538230/i3173742228.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8z/__/c10420p880538230/i3173742450.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8z/__/c10420p880538230/i3173742681.jpg?pictureSize=W640']"
https://es.wallapop.com/item/puerta-de-madera-maciza-de-importacion-880535724,puerta-de-madera-maciza-de-importacion,Construccion,"Puerta de madera maciza de importación (jatoba), gran calidad. Buen estado. Puedes llevarte también los marcos. IMPORTANTE: no se realizan envíos. Sólo a recoger en Vigo ciudad.",4.0,90.0,5.0,05-mar-2023,Vigo,10.0,0.0,Bueno,NO,NO,https://es.wallapop.com/app/user/javierb-174975864-7v6g98ee3mje/published,['https://cdn.wallapop.com/images/10420/ek/8x/__/c10420p880535724/i3173725874.jpg?pictureSize=W640']
https://es.wallapop.com/item/cargador-bosch-gal-18v6-80-880534542,cargador-bosch-gal-18v6-80,Construccion,Cargador de 6 baterías Bosch 18V nuevo.,26.0,100.0,5.0,05-mar-2023,Padrón,26.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/josev-34808307-kp61yknxo765/published,"['https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173759962.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173718615.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173718817.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173718971.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173760275.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173719224.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880534542/i3173760325.jpg?pictureSize=W640']"
https://es.wallapop.com/item/puerta-madera-importacion-con-cristalera-880533651,puerta-madera-importacion-con-cristalera,Construccion,"Puerta de madera maciza de importación (jatoba), gran calidad, con cristalera. Buen estado. Puedes llevarte también los marcos. IMPORTANTE: no se realizan envíos. Sólo a recoger en Vigo ciudad.",4.0,110.0,5.0,05-mar-2023,Vigo,4.0,0.0,Bueno,NO,NO,https://es.wallapop.com/app/user/javierb-174975864-7v6g98ee3mje/published,['https://cdn.wallapop.com/images/10420/ek/8w/__/c10420p880533651/i3173712719.jpg?pictureSize=W640']
https://es.wallapop.com/item/grifo-tres-temporizado-880529949,grifo-tres-temporizado,Construccion,Vendo grifo temporizado marca TRES modelo Tempo base-TRES dispongo de 2 unidades precio unidad,144.0,35.0,5.0,05-mar-2023,Pontevedra,12.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/carlosp-14208503-9nz0gkeex7jo/published,"['https://cdn.wallapop.com/images/10420/ek/8t/__/c10420p880529949/i3173688846.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8t/__/c10420p880529949/i3173688872.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8t/__/c10420p880529949/i3173688899.jpg?pictureSize=W640']"
https://es.wallapop.com/item/puerta-antigua-880521758,puerta-antigua,Construccion,Puerta para restaurar,16.0,100.0,5.0,05-mar-2023,Ourense,46.0,0.0,Bueno,NO,NO,https://es.wallapop.com/app/user/ivanb-72330804-4w67kd8vx9zx/published,['https://cdn.wallapop.com/images/10420/ek/8m/__/c10420p880521758/i3173633882.jpg?pictureSize=W640']
https://es.wallapop.com/item/mesa-cortadora-de-piedra-880510731,mesa-cortadora-de-piedra,Construccion,Se vende mesa cortadora para piedra en muy buen estado .,18.0,550.0,5.0,05-mar-2023,Pontevedra,10.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/oscara-51341829-dqjwr1wmyk6o/published,"['https://cdn.wallapop.com/images/10420/ek/8e/__/c10420p880510731/i3173561844.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8e/__/c10420p880510731/i3173563207.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8e/__/c10420p880510731/i3173564044.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8e/__/c10420p880510731/i3173565009.jpg?pictureSize=W640']"
https://es.wallapop.com/item/fregadero-inox-con-escurridor-880505990,fregadero-inox-con-escurridor,Construccion,Fregadero inox con zona de escurridor. El hueco mide (cm): 36x36x12.,3.0,70.0,5.0,05-mar-2023,Cambados,2.0,0.0,Aceptable,SI,NO,https://es.wallapop.com/app/user/josed-119603055-kp6129dry2z5/published,"['https://cdn.wallapop.com/images/10420/ek/8a/__/c10420p880505990/i3173535126.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8a/__/c10420p880505990/i3173535181.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8a/__/c10420p880505990/i3173535225.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/8a/__/c10420p880505990/i3173535278.jpg?pictureSize=W640']"
https://es.wallapop.com/item/bateria-litio-clavadora-paslode-spit-pulsa-880491514,bateria-litio-clavadora-paslode-spit-pulsa,Construccion,Batería de Lítio para Clavadora Paslode Spit Pulsa 700E. Con 4400mAh duplica la capacidad de la batería original. Testado. Cargardor incluido.,192.0,45.0,5.0,05-mar-2023,Santiago de Compostela,48.0,1.0,Como nuevo,SI,NO,https://es.wallapop.com/app/user/lohacemosporti-407707054-nzx5y0knx162/published,['https://cdn.wallapop.com/images/10420/ek/7z/__/c10420p880491514/i3173438574.jpg?pictureSize=W640']
https://es.wallapop.com/item/disco-80-dientes-aluminio-makita-880486726,disco-80-dientes-aluminio-makita,Construccion,Nuevo,80.0,40.0,5.0,05-mar-2023,Mugueimes,5.0,0.0,Nuevo,SI,NO,https://es.wallapop.com/app/user/felipem-713062-v4z4vg2wwzy7/published,NO
https://es.wallapop.com/item/caja-maletin-herramientas-hitachi-bosch-dewalt-880463828,caja-maletin-herramientas-hitachi-bosch-dewalt,Construccion,"Caja de taladro hitachi válida para taladros y herramientas eléctricas o de batería o como caja de herramientas para electricista , fontanero... esta nueva. si encuentras algo mas en mi perfil te publico tu lote y ahorrarás en el envío",47.0,8.0,5.0,05-mar-2023,Carballo,63.0,2.0,Como nuevo,SI,SI,https://es.wallapop.com/app/user/davizg-300171709-xzolwm4pdwz9/published,"['https://cdn.wallapop.com/images/10420/ek/7e/__/c10420p880463828/i3173244709.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/7e/__/c10420p880463828/i3173244729.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/7e/__/c10420p880463828/i3173244778.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/7e/__/c10420p880463828/i3173244796.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/7e/__/c10420p880463828/i3173244812.jpg?pictureSize=W640']"
https://es.wallapop.com/item/caja-apilable-taladro-dewalt-880438505,caja-apilable-taladro-dewalt,Construccion,"Nunca se ha usado en perfectas condiciones, válida para herramientas Dewalt, Bosch, makyta etc. es para sistema apilable entre si con este sistema puedes transportarlas en carrito si lo deseas. si encuentras algo mas en mi perfil te publico tu lote y ahorrarás en el envío",47.0,13.0,5.0,05-mar-2023,Carballo,96.0,1.0,Nuevo,SI,SI,https://es.wallapop.com/app/user/davizg-300171709-xzolwm4pdwz9/published,"['https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059418.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059451.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059468.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059504.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059526.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059542.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438505/i3173059563.jpg?pictureSize=W640']"
https://es.wallapop.com/item/puerta-galvanizada-880438243,puerta-galvanizada,Construccion,Vendo puerta galvanizada medidas:80 de ancho y 151 alto,5.0,70.0,5.0,05-mar-2023,Poligono Industrial Bertoa,33.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/ivanb-48267332-lqzmm9n0vlzv/published,"['https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438243/i3173057411.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6u/__/c10420p880438243/i3173057484.jpg?pictureSize=W640']"
https://es.wallapop.com/item/puerta-aluminio-880433733,puerta-aluminio,Construccion,"Vendo puerta de alumino lacado en blanco en perfecto estado medidas 1,88 alto y 68cm de ancho con marcos incluidos con todo",5.0,90.0,5.0,05-mar-2023,Poligono Industrial Bertoa,17.0,1.0,Bueno,NO,NO,https://es.wallapop.com/app/user/ivanb-48267332-lqzmm9n0vlzv/published,"['https://cdn.wallapop.com/images/10420/ek/6r/__/c10420p880433733/i3173026105.jpg?pictureSize=W640', 'https://cdn.wallapop.com/images/10420/ek/6r/__/c10420p880433733/i3173026264.jpg?pictureSize=W640']"
https://es.wallapop.com/item/cubeto-para-hormigon-880427887,cubeto-para-hormigon,Construccion,Se vende,39.0,80.0,5.0,05-mar-2023,Pontevedra,23.0,0.0,Bueno,SI,NO,https://es.wallapop.com/app/user/tahisc-51327719-evjrep2n3lzk/published,['https://cdn.wallapop.com/images/10420/ek/6m/__/c10420p880427887/i3172987730.jpg?pictureSize=W640']
https://es.wallapop.com/item/mesa-de-corte-880426702,mesa-de-corte,Construccion,"Se vende la mesa de corte, Marca ALBA",39.0,150.0,5.0,05-mar-2023,Pontevedra,29.0,1.0,Bueno,SI,NO,https://es.wallapop.com/app/user/tahisc-51327719-evjrep2n3lzk/published,['https://cdn.wallapop.com/images/10420/ek/6l/__/c10420p880426702/i3172979982.jpg?pictureSize=W640']
